Zipcode,State,City,Grow Zone
37036,TN,CHARLOTTE,7
37402,TN,CHATTANOOGA,7-8
37403,TN,CHATTANOOGA,7-8
37404,TN,CHATTANOOGA,7-8
37405,TN,CHATTANOOGA,7-8
37406,TN,CHATTANOOGA,7-8
37407,TN,CHATTANOOGA,7-8
37408,TN,CHATTANOOGA,7-8
37409,TN,CHATTANOOGA,7-8
37410,TN,CHATTANOOGA,7-8
37411,TN,CHATTANOOGA,7-8
37412,TN,CHATTANOOGA,7-8
37415,TN,CHATTANOOGA,7-8
37416,TN,CHATTANOOGA,7-8
37419,TN,CHATTANOOGA,7-8
37421,TN,CHATTANOOGA,7-8
37450,TN,CHATTANOOGA,7-8
38552,TN,CHESTNUT MOUND,7
37037,TN,CHRISTIANA,7
37641,TN,CHUCKEY,7
37642,TN,CHURCH HILL,7
37645,TN,MOUNT CARMEL,7
37715,TN,CLAIRFIELD,7
38553,TN,CLARKRANGE,7
37040,TN,CLARKSVILLE,7
37042,TN,CLARKSVILLE,7
37043,TN,CLARKSVILLE,7
37171,TN,SOUTHSIDE,7
37311,TN,CLEVELAND,7-8
37312,TN,CLEVELAND,7-8
37323,TN,CLEVELAND,7
38425,TN,CLIFTON,7
37716,TN,CLINTON,7-8
37313,TN,COALMONT,7-8
37046,TN,COLLEGE GROVE,7
38017,TN,COLLIERVILLE,7-8
38450,TN,COLLINWOOD,7
38401,TN,COLUMBIA,7
38501,TN,COOKEVILLE,7
38506,TN,COOKEVILLE,7
37317,TN,COPPERHILL,7-8
38016,TN,CORDOVA,7-8
38018,TN,CORDOVA,7-8
37047,TN,CORNERSVILLE,7
37721,TN,CORRYTON,7
37722,TN,COSBY,5-7
38224,TN,COTTAGE GROVE,7
37048,TN,COTTONTOWN,7
38326,TN,COUNCE,7
38019,TN,COVINGTON,7-8
37318,TN,COWAN,7-8
37723,TN,CRAB ORCHARD,7-8
38554,TN,CRAWFORD,7
37049,TN,CROSS PLAINS,7
38555,TN,CROSSVILLE,7
38558,TN,CROSSVILLE,7
38571,TN,CROSSVILLE,7
38572,TN,CROSSVILLE,6-7
38327,TN,CRUMP,7
38451,TN,CULLEOKA,7
37050,TN,CUMBERLAND CITY,7
37051,TN,CUMBERLAND FURNACE,7
37724,TN,CUMBERLAND GAP,7
37052,TN,CUNNINGHAM,7
38452,TN,CYPRESS INN,7
37725,TN,DANDRIDGE,7
37321,TN,DAYTON,6-8
37322,TN,DECATUR,7-8
38329,TN,DECATURVILLE,7
37324,TN,DECHERD,7
37726,TN,DEER LODGE,7
37325,TN,DELANO,7
37369,TN,RELIANCE,7
37727,TN,DEL RIO,7
38391,TN,DENMARK,7-8
37055,TN,DICKSON,7
37057,TN,DIXON SPRINGS,7
37058,TN,DOVER,7
37059,TN,DOWELLTOWN,7
38559,TN,DOYLE,6-7
38225,TN,DRESDEN,7
38023,TN,DRUMMONDS,7-8
38454,TN,DUCK RIVER,7
38226,TN,DUKEDOM,7
37327,TN,DUNLAP,6-8
38330,TN,DYER,7-8
38024,TN,DYERSBURG,7
38028,TN,EADS,7-8
37060,TN,EAGLEVILLE,7
37731,TN,EIDSON,7
37643,TN,ELIZABETHTON,6-7
38560,TN,ELMWOOD,7
37328,TN,ELORA,7
37329,TN,ENGLEWOOD,7
38332,TN,ENVILLE,7
37061,TN,ERIN,7
37650,TN,ERWIN,7
37330,TN,ESTILL SPRINGS,7
38456,TN,ETHRIDGE,7
37331,TN,ETOWAH,7
38333,TN,EVA,7
37332,TN,EVENSVILLE,7-8
37062,TN,FAIRVIEW,7
37656,TN,FALL BRANCH,7
37333,TN,FARNER,7
37334,TN,FAYETTEVILLE,7
38334,TN,FINGER,7
38030,TN,FINLEY,7-8
38457,TN,FIVE POINTS,7
37657,TN,FLAG POND,7
37335,TN,FLINTVILLE,7
38459,TN,FRANKEWING,7
37064,TN,FRANKLIN,7
37067,TN,FRANKLIN,7
37069,TN,FRANKLIN,7
38034,TN,FRIENDSHIP,7-8
37737,TN,FRIENDSVILLE,7-8
38337,TN,GADSDEN,7-8
38562,TN,GAINESBORO,7
37066,TN,GALLATIN,7
38037,TN,GATES,7-8
37738,TN,GATLINBURG,5-7
37336,TN,GEORGETOWN,7-8
38138,TN,GERMANTOWN,7-8
38139,TN,GERMANTOWN,7-8
38229,TN,GLEASON,7
37072,TN,GOODLETTSVILLE,7
38460,TN,GOODSPRING,7
38563,TN,GORDONSVILLE,7
38039,TN,GRAND JUNCTION,7
38564,TN,GRANVILLE,7
37338,TN,GRAYSVILLE,6-8
37742,TN,GREENBACK,7-8
37073,TN,GREENBRIER,7
37743,TN,GREENEVILLE,7
37745,TN,GREENEVILLE,7
38230,TN,GREENFIELD,7
38565,TN,GRIMSLEY,7
37339,TN,GRUETLI LAAGER,7-8
37340,TN,GUILD,7-8
38339,TN,GUYS,7
38040,TN,HALLS,7-8
38461,TN,HAMPSHIRE,7
37658,TN,HAMPTON,6-7
37748,TN,HARRIMAN,7-8
37341,TN,HARRISON,7-8
37752,TN,HARROGATE,7
37753,TN,HARTFORD,7
37074,TN,HARTSVILLE,7
37754,TN,HEISKELL,7-8
37755,TN,HELENWOOD,7
38340,TN,HENDERSON,7
37075,TN,HENDERSONVILLE,7
38041,TN,HENNING,7-8
38231,TN,HENRY,7
37076,TN,HERMITAGE,7
38567,TN,HICKMAN,7
38569,TN,LANCASTER,7
38042,TN,HICKORY VALLEY,7
38568,TN,HILHAM,7
37342,TN,HILLSBORO,7
37343,TN,HIXSON,7-8
37351,TN,LUPTON CITY,7-8
38462,TN,HOHENWALD,7
38341,TN,HOLLADAY,7
38342,TN,HOLLOW ROCK,7
38232,TN,HORNBEAK,7
38044,TN,HORNSBY,7
38343,TN,HUMBOLDT,7-8
38344,TN,HUNTINGDON,7
37345,TN,HUNTLAND,7
37756,TN,HUNTSVILLE,7
38345,TN,HURON,7
37078,TN,HURRICANE MILLS,7
37079,TN,INDIAN MOUND,7
38463,TN,IRON CITY,7
37757,TN,JACKSBORO,7-8
38347,TN,JACKS CREEK,7
38301,TN,JACKSON,7-8
38305,TN,JACKSON,7-8
38556,TN,JAMESTOWN,7
37347,TN,JASPER,7-8
37760,TN,JEFFERSON CITY,7
37762,TN,JELLICO,7
37819,TN,NEWCOMB,7
37080,TN,JOELTON,7
37601,TN,JOHNSON CITY,7
37604,TN,JOHNSON CITY,7
37615,TN,JOHNSON CITY,7
37659,TN,JONESBOROUGH,7
37348,TN,KELSO,7
38233,TN,KENTON,7
37660,TN,KINGSPORT,7
37663,TN,KINGSPORT,7
37664,TN,KINGSPORT,7
37665,TN,KINGSPORT,7
37763,TN,KINGSTON,7-8
37082,TN,KINGSTON SPRINGS,7
37902,TN,KNOXVILLE,7-8
37909,TN,KNOXVILLE,7-8
37912,TN,KNOXVILLE,7-8
37914,TN,KNOXVILLE,7-8
37915,TN,KNOXVILLE,7-8
37916,TN,KNOXVILLE,7-8
37917,TN,KNOXVILLE,7-8
37918,TN,KNOXVILLE,7-8
37919,TN,KNOXVILLE,7-8
37920,TN,KNOXVILLE,7-8
37921,TN,KNOXVILLE,7-8
37922,TN,KNOXVILLE,7-8
37923,TN,KNOXVILLE,7-8
37924,TN,KNOXVILLE,7-8
37929,TN,KNOXVILLE,7-8
37931,TN,KNOXVILLE,7-8
37932,TN,KNOXVILLE,7-8
37934,TN,KNOXVILLE,7-8
37938,TN,KNOXVILLE,7-8
37764,TN,KODAK,7
37083,TN,LAFAYETTE,7
37729,TN,DUFF,7
37766,TN,LA FOLLETTE,7
37769,TN,LAKE CITY,7-8
37770,TN,LANCING,7
37085,TN,LASCASSAS,7
37086,TN,LA VERGNE,7
38348,TN,LAVINIA,7
38464,TN,LAWRENCEBURG,7
37087,TN,LEBANON,7
37090,TN,LEBANON,7
37771,TN,LENOIR CITY,7-8
37772,TN,LENOIR CITY,7-8
38047,TN,LENOX,7-8
38468,TN,LEOMA,7
37091,TN,LEWISBURG,7
38351,TN,LEXINGTON,7
37095,TN,LIBERTY,7
37681,TN,LIMESTONE,7
37096,TN,LINDEN,7
38570,TN,LIVINGSTON,7
37097,TN,LOBELVILLE,7
37350,TN,LOOKOUT MOUNTAIN,7-8
38469,TN,LORETTO,7
37774,TN,LOUDON,7-8
37777,TN,LOUISVILLE,7-8
38352,TN,LURAY,7
37779,TN,LUTTRELL,7
38471,TN,LUTTS,7
37098,TN,LYLES,7
37352,TN,LYNCHBURG,7
38472,TN,LYNNVILLE,7
37353,TN,MC DONALD,7-8
37101,TN,MC EWEN,7
38201,TN,MC KENZIE,7
37110,TN,MCMINNVILLE,7
37115,TN,MADISON,7
37354,TN,MADISONVILLE,7
37355,TN,MANCHESTER,7
38236,TN,MANSFIELD,7
38237,TN,MARTIN,7
37801,TN,MARYVILLE,7-8
37803,TN,MARYVILLE,7-8
37804,TN,MARYVILLE,7-8
37878,TN,TALLASSEE,7-8
37806,TN,MASCOT,7
38049,TN,MASON,7-8
37807,TN,MAYNARDVILLE,7
38355,TN,MEDINA,7-8
38356,TN,MEDON,7
38103,TN,MEMPHIS,7-8
38104,TN,MEMPHIS,7-8
38105,TN,MEMPHIS,7-8
38106,TN,MEMPHIS,7-8
38107,TN,MEMPHIS,7-8
38108,TN,MEMPHIS,7-8
38109,TN,MEMPHIS,7-8
38111,TN,MEMPHIS,7-8
38112,TN,MEMPHIS,7-8
38114,TN,MEMPHIS,7-8
38115,TN,MEMPHIS,7-8
38116,TN,MEMPHIS,7-8
38117,TN,MEMPHIS,7-8
38118,TN,MEMPHIS,7-8
38119,TN,MEMPHIS,7-8
38120,TN,MEMPHIS,7-8
38122,TN,MEMPHIS,7-8
38125,TN,MEMPHIS,7-8
38126,TN,MEMPHIS,7-8
38127,TN,MEMPHIS,8
38128,TN,MEMPHIS,7-8
38131,TN,MEMPHIS,7-8
38132,TN,MEMPHIS,7-8
38133,TN,MEMPHIS,7-8
38134,TN,MEMPHIS,7-8
38135,TN,MEMPHIS,8
38137,TN,MEMPHIS,7-8
38141,TN,MEMPHIS,7-8
38157,TN,MEMPHIS,7-8
38392,TN,MERCER,7-8
38357,TN,MICHIE,7
38052,TN,MIDDLETON,7
38358,TN,MILAN,7-8
38359,TN,MILLEDGEVILLE,7
38053,TN,MILLINGTON,7-8
37118,TN,MILTON,7
38473,TN,MINOR HILL,7
37810,TN,MOHAWK,7
38573,TN,MONROE,7
37356,TN,MONTEAGLE,7-8
38574,TN,MONTEREY,7
37811,TN,MOORESBURG,7
38361,TN,MORRIS CHAPEL,7
37357,TN,MORRISON,7
37813,TN,MORRISTOWN,7
37814,TN,MORRISTOWN,7
38057,TN,MOSCOW,7-8
37809,TN,MIDWAY,7
37818,TN,MOSHEIM,7
38575,TN,MOSS,7
37680,TN,LAUREL BLOOMERY,6-7
37683,TN,MOUNTAIN CITY,6-7
37122,TN,MOUNT JULIET,7
38474,TN,MOUNT PLEASANT,7
37359,TN,MULBERRY,7
38058,TN,MUNFORD,7
37127,TN,MURFREESBORO,7
37128,TN,MURFREESBORO,7
37129,TN,MURFREESBORO,7
37130,TN,MURFREESBORO,7
37201,TN,NASHVILLE,7
37203,TN,NASHVILLE,7
37204,TN,NASHVILLE,7
37205,TN,NASHVILLE,7
37206,TN,NASHVILLE,7
37207,TN,NASHVILLE,7
37208,TN,NASHVILLE,7
37209,TN,NASHVILLE,7
37210,TN,NASHVILLE,7
37211,TN,NASHVILLE,7
37212,TN,NASHVILLE,7
37213,TN,NASHVILLE,7
37214,TN,NASHVILLE,7
37215,TN,NASHVILLE,7
37216,TN,NASHVILLE,7
37217,TN,NASHVILLE,7
37218,TN,NASHVILLE,7
37219,TN,NASHVILLE,7
37220,TN,NASHVILLE,7
37221,TN,NASHVILLE,7
37228,TN,NASHVILLE,7
37238,TN,NASHVILLE,7
38059,TN,NEWBERN,7
37134,TN,NEW JOHNSONVILLE,7
37820,TN,NEW MARKET,7
37821,TN,NEWPORT,7
37825,TN,NEW TAZEWELL,7
37826,TN,NIOTA,7
37135,TN,NOLENSVILLE,7
37360,TN,NORMANDY,7
37137,TN,NUNNELLY,7
37829,TN,OAKDALE,7-8
38362,TN,OAKFIELD,7-8
38060,TN,OAKLAND,7-8
37830,TN,OAK RIDGE,7-8
38240,TN,OBION,7
37361,TN,OCOEE,7
37362,TN,OLD FORT,7
37138,TN,OLD HICKORY,7
38475,TN,OLIVEHILL,7
37840,TN,OLIVER SPRINGS,8
37841,TN,ONEIDA,7
37140,TN,ONLY,7
37363,TN,OOLTEWAH,7-8
37141,TN,ORLINDA,7
38577,TN,PALL MALL,7
37365,TN,PALMER,7-8
38241,TN,PALMERSVILLE,7
37142,TN,PALMYRA,7
38242,TN,PARIS,7
37843,TN,PARROTTSVILLE,7
38328,TN,DARDEN,7
38363,TN,PARSONS,7
37143,TN,PEGRAM,7
37366,TN,PELHAM,7
37144,TN,PETERSBURG,7
37846,TN,PHILADELPHIA,7-8
37367,TN,PIKEVILLE,6-8
37686,TN,PINEY FLATS,7
38366,TN,PINSON,7
37847,TN,PIONEER,7
37145,TN,PLEASANT SHADE,7
37146,TN,PLEASANT VIEW,7
38061,TN,POCAHONTAS,7
37148,TN,PORTLAND,7
37849,TN,POWELL,7-8
38477,TN,PROSPECT,7
38478,TN,PULASKI,7
38251,TN,PURYEAR,7
38579,TN,QUEBECK,6-7
38367,TN,RAMER,7
37149,TN,READYVILLE,7
38368,TN,REAGAN,7
37150,TN,RED BOILING SPRINGS,7
37370,TN,RICEVILLE,7-8
38580,TN,RICKMAN,7
37151,TN,RIDDLETON,7
38080,TN,RIDGELY,7
38063,TN,RIPLEY,7-8
38253,TN,RIVES,7
37687,TN,ROAN MOUNTAIN,6-7
37852,TN,ROBBINS,7
37853,TN,ROCKFORD,7-8
38581,TN,ROCK ISLAND,6-7
37153,TN,ROCKVALE,7
37854,TN,ROCKWOOD,7-8
37857,TN,ROGERSVILLE,7
38066,TN,ROSSVILLE,7-8
37860,TN,RUSSELLVILLE,7
38369,TN,RUTHERFORD,7
37861,TN,RUTLEDGE,7
38481,TN,SAINT JOSEPH,7
37304,TN,BAKEWELL,7-8
37373,TN,SALE CREEK,7-8
38370,TN,SALTILLO,7
38482,TN,SANTA FE,7
38371,TN,SARDIS,7
38067,TN,SAULSBURY,7
38372,TN,SAVANNAH,7
38374,TN,SCOTTS HILL,7
38375,TN,SELMER,7
37374,TN,SEQUATCHIE,7-8
37862,TN,SEVIERVILLE,5-7
37863,TN,PIGEON FORGE,5-7
37876,TN,SEVIERVILLE,5-7
37375,TN,SEWANEE,7-8
37865,TN,SEYMOUR,7-8
37688,TN,SHADY VALLEY,7
38255,TN,SHARON,7
37866,TN,SHARPS CHAPEL,7
37160,TN,SHELBYVILLE,7
37376,TN,SHERWOOD,7-8
38376,TN,SHILOH,7
37377,TN,SIGNAL MOUNTAIN,7-8
38582,TN,SILVER POINT,7
37166,TN,SMITHVILLE,7
37167,TN,SMYRNA,7
37765,TN,KYLES FORD,7
37869,TN,SNEEDVILLE,7
37379,TN,SODDY DAISY,7-8
38068,TN,SOMERVILLE,7
37380,TN,SOUTH PITTSBURG,7-8
38583,TN,SPARTA,7
37870,TN,SPEEDWELL,7
38585,TN,SPENCER,6-7
37337,TN,GRANDVIEW,7-8
37381,TN,SPRING CITY,7-8
37172,TN,SPRINGFIELD,7
37174,TN,SPRING HILL,7
38256,TN,SPRINGVILLE,7
38069,TN,STANTON,8
38379,TN,STANTONVILLE,7
37175,TN,STEWART,7
37871,TN,STRAWBERRY PLAINS,7
38380,TN,SUGAR TREE,7
38483,TN,SUMMERTOWN,7
37872,TN,SUNBRIGHT,7
37873,TN,SURGOINSVILLE,7
37874,TN,SWEETWATER,7-8
38488,TN,TAFT,7
37877,TN,TALBOTT,7
37879,TN,TAZEWELL,7
37690,TN,TELFORD,7
37385,TN,TELLICO PLAINS,7
37880,TN,TEN MILE,7-8
37178,TN,TENNESSEE RIDGE,7
37179,TN,THOMPSONS STATION,7
37881,TN,THORN HILL,7
38079,TN,TIPTONVILLE,7
38381,TN,TOONE,7
37882,TN,TOWNSEND,5-8
37387,TN,TRACY CITY,7-8
37691,TN,TRADE,6-7
38382,TN,TRENTON,7-8
38258,TN,TREZEVANT,7
38259,TN,TRIMBLE,7
38260,TN,TROY,7
37388,TN,TULLAHOMA,7
37389,TN,ARNOLD AFB,7
37391,TN,TURTLETOWN,7
37692,TN,UNICOI,7
38261,TN,UNION CITY,7
37180,TN,UNIONVILLE,7
37181,TN,VANLEER,7
37885,TN,VONORE,7-8
37886,TN,WALLAND,5-8
38587,TN,WALLING,7
37887,TN,WARTBURG,7-8
37183,TN,WARTRACE,7
37848,TN,POWDER SPRINGS,7
37888,TN,WASHBURN,7
37694,TN,WATAUGA,7
37184,TN,WATERTOWN,7
37185,TN,WAVERLY,7
38485,TN,WAYNESBORO,7
37186,TN,WESTMORELAND,7
38486,TN,WESTPOINT,7
38387,TN,WESTPORT,7
37187,TN,WHITE BLUFF,7
37188,TN,WHITE HOUSE,7
37890,TN,WHITE PINE,7
37891,TN,WHITESBURG,7
37189,TN,WHITES CREEK,7
37396,TN,WHITESIDE,7-8
38075,TN,WHITEVILLE,7-8
38588,TN,WHITLEYVILLE,7
37397,TN,WHITWELL,7-8
38589,TN,WILDER,7
38388,TN,WILDERSVILLE,7
38476,TN,PRIMM SPRINGS,7
38487,TN,WILLIAMSPORT,7
38076,TN,WILLISTON,7-8
37398,TN,WINCHESTER,7
37892,TN,WINFIELD,7
37190,TN,WOODBURY,7
37191,TN,WOODLAWN,7
38390,TN,YUMA,7
47102,IN,AUSTIN,6
47104,IN,BETHLEHEM,6
47601,IN,BOONVILLE,7
47106,IN,BORDEN,7
47108,IN,CAMPBELLSBURG,6
47610,IN,CHANDLER,7
47111,IN,CHARLESTOWN,6-7
47611,IN,CHRISNEY,6-7
47112,IN,CORYDON,7
47114,IN,CRANDALL,7
47612,IN,CYNTHIANA,6-7
47115,IN,DEPAUW,6-7
47116,IN,ECKERTY,6
47613,IN,ELBERFELD,7
47647,IN,BUCKSKIN,7
47117,IN,ELIZABETH,7
47118,IN,ENGLISH,6
47123,IN,GRANTSBURG,6
47174,IN,SULPHUR,6
47175,IN,TASWELL,6
47708,IN,EVANSVILLE,7
47710,IN,EVANSVILLE,7
47711,IN,EVANSVILLE,7
47712,IN,EVANSVILLE,7
47713,IN,EVANSVILLE,7
47714,IN,EVANSVILLE,7
47715,IN,EVANSVILLE,7
47720,IN,EVANSVILLE,7
47725,IN,EVANSVILLE,7
47119,IN,FLOYDS KNOBS,7
47648,IN,FORT BRANCH,6-7
47649,IN,FRANCISCO,6-7
47120,IN,FREDERICKSBURG,6
47122,IN,GEORGETOWN,7
47615,IN,GRANDVIEW,6-7
47124,IN,GREENVILLE,7
47616,IN,GRIFFIN,6-7
47125,IN,HARDINSBURG,6
47639,IN,HAUBSTADT,6-7
47640,IN,HAZLETON,6-7
47126,IN,HENRYVILLE,6-7
47177,IN,UNDERWOOD,6-7
47129,IN,CLARKSVILLE,6-7
47130,IN,JEFFERSONVILLE,6-7
47190,IN,JEFFERSONVILLE,6-7
47135,IN,LACONIA,7
47136,IN,LANESVILLE,7
47137,IN,LEAVENWORTH,6-7
47138,IN,LEXINGTON,6
47619,IN,LYNNVILLE,7
47140,IN,MARENGO,6
47141,IN,MARYSVILLE,6
47110,IN,CENTRAL,7
47142,IN,MAUCKPORT,7
47143,IN,MEMPHIS,6-7
47145,IN,MILLTOWN,6
47620,IN,MOUNT VERNON,6-7
47147,IN,NABB,6
47150,IN,NEW ALBANY,7
47630,IN,NEWBURGH,7
47631,IN,NEW HARMONY,6-7
47160,IN,NEW MIDDLETOWN,7
47161,IN,NEW SALISBURY,6-7
47162,IN,NEW WASHINGTON,6
47660,IN,OAKLAND CITY,7
47163,IN,OTISCO,6
47665,IN,OWENSVILLE,6-7
47164,IN,PALMYRA,6-7
47666,IN,PATOKA,6-7
47165,IN,PEKIN,6-7
47633,IN,POSEYVILLE,6-7
47670,IN,PRINCETON,6-7
47166,IN,RAMSEY,6-7
47634,IN,RICHLAND,7
47635,IN,ROCKPORT,7
47167,IN,SALEM,6
47170,IN,SCOTTSBURG,6
47172,IN,SELLERSBURG,6-7
47637,IN,TENNYSON,6-7
47638,IN,WADESVILLE,7
42202,KY,ADAIRVILLE,7
42120,KY,ADOLPHUS,7
42602,KY,ALBANY,7
41601,KY,ALLEN,7
42204,KY,ALLENSVILLE,7
42020,KY,ALMO,7
42603,KY,ALPHA,7
42122,KY,ALVATON,7
40402,KY,ANNVILLE,7
41121,KY,ARGILLITE,6-7
40902,KY,ARJAY,7
42021,KY,ARLINGTON,7
40903,KY,ARTEMUS,7
41712,KY,ARY,6-7
41512,KY,ASHCAMP,6-7
41101,KY,ASHLAND,6-7
41102,KY,ASHLAND,6-7
42206,KY,AUBURN,7
42123,KY,AUSTIN,7
41602,KY,AUXIER,7
40003,KY,BAGDAD,6
41603,KY,BANNER,7
40906,KY,BARBOURVILLE,7
40946,KY,GREEN ROAD,7
40004,KY,BARDSTOWN,7
42023,KY,BARDWELL,7
42024,KY,BARLOW,7
40104,KY,BATTLETOWN,7
40806,KY,BAXTER,7
41714,KY,BEAR BRANCH,6-7
41311,KY,BEATTYVILLE,7
41203,KY,BEAUTY,7
41604,KY,BEAVER,7
42320,KY,BEAVER DAM,7
40006,KY,BEDFORD,6
42323,KY,BEECHMONT,7
42324,KY,BELTON,7
42207,KY,BEE SPRING,7
41513,KY,BELCHER,7
41514,KY,BELFRY,7
41535,KY,HUDDY,7
41567,KY,STONE,7
42025,KY,BENTON,7
40403,KY,BEREA,7
42516,KY,BETHELRIDGE,7
40007,KY,BETHLEHEM,6
41605,KY,BETSY LAYNE,7
40913,KY,BEVERLY,7
41606,KY,BEVINSVILLE,7
42712,KY,BIG CLIFTY,6-7
40914,KY,BIG CREEK,7
40808,KY,BIG LAUREL,7
40915,KY,BIMBLE,7
41804,KY,BLACKEY,7
41832,KY,LETCHER,7
41124,KY,BLAINE,7
41160,KY,MAZIE,7
41226,KY,KEATON,7
40810,KY,BLEDSOE,7
40816,KY,CHAPPELL,7
40008,KY,BLOOMFIELD,7
41607,KY,BLUE RIVER,7
42027,KY,BOAZ,7
42713,KY,BONNIEVILLE,7
41719,KY,BONNYMAN,6-7
41314,KY,BOONEVILLE,6-7
41351,KY,MISTLETOE,6-7
41364,KY,RICETOWN,6-7
41204,KY,BOONS CAMP,7
40107,KY,BOSTON,7
42101,KY,BOWLING GREEN,7
42103,KY,BOWLING GREEN,7
42104,KY,BOWLING GREEN,7
40009,KY,BRADFORDSVILLE,6
40108,KY,BRANDENBURG,7
42715,KY,BREEDING,7
42741,KY,GLENS FORK,7
42325,KY,BREMEN,7
40409,KY,BRODHEAD,7
42518,KY,BRONSTON,7
40109,KY,BROOKS,7
42210,KY,BROWNSVILLE,7
40921,KY,BRYANTS STORE,7
41721,KY,BUCKHORN,6-7
40010,KY,BUCKNER,6-7
42716,KY,BUFFALO,7
41722,KY,BULAN,6-7
41517,KY,BURDINE,6-7
42717,KY,BURKESVILLE,7
42028,KY,BURNA,7
42519,KY,BURNSIDE,7
42211,KY,CADIZ,7
42327,KY,CALHOUN,7
42371,KY,RUMSEY,7
42029,KY,CALVERT CITY,7
40813,KY,CALVIN,7
40011,KY,CAMPBELLSBURG,6-7
40075,KY,TURNERS STATION,7
42718,KY,CAMPBELLSVILLE,6-7
42733,KY,ELK HORN,6-7
40376,KY,SLADE,7
41301,KY,CAMPTON,7
41360,KY,PINE RIDGE,7
41519,KY,CANADA,7
42721,KY,CANEYVILLE,6-7
42722,KY,CANMER,7
41408,KY,CANNEL CITY,7
40923,KY,CANNON,7
40311,KY,CARLISLE,7
40350,KY,MOOREFIELD,7
41129,KY,CATLETTSBURG,7
42127,KY,CAVE CITY,7
40815,KY,CAWOOD,7
42724,KY,CECILIA,7
42214,KY,CENTER,7
42328,KY,CENTERTOWN,7
42330,KY,CENTRAL CITY,7
42215,KY,CERULEAN,7
40012,KY,CHAPLIN,7
41727,KY,CHAVIES,6-7
42726,KY,CLARKSON,7
42404,KY,CLAY,7
40312,KY,CLAY CITY,7
41317,KY,CLAYHOLE,6-7
40313,KY,CLEARFIELD,7
42031,KY,CLINTON,7
40927,KY,CLOSPLINT,7
40111,KY,CLOVERPORT,6-7
40819,KY,COLDIRON,7
42728,KY,COLUMBIA,7
42753,KY,KNIFLEY,6-7
42032,KY,COLUMBUS,7
41729,KY,COMBS,6-7
40701,KY,CORBIN,7
41731,KY,CORNETTSVILLE,6-7
41819,KY,GORDON,7
42406,KY,CORYDON,7
40013,KY,COXS CREEK,7
40419,KY,CRAB ORCHARD,7
40820,KY,CRANKS,7
40014,KY,CRESTWOOD,6-7
42217,KY,CROFTON,7
42333,KY,CROMWELL,7
42729,KY,CUB RUN,7
40823,KY,CUMBERLAND,7
42035,KY,CUNNINGHAM,7
40115,KY,CUSTER,6-7
41615,KY,DANA,7
40422,KY,DANVILLE,7
41616,KY,DAVID,7
42408,KY,DAWSON SPRINGS,7
41812,KY,DEANE,7
41735,KY,DELPHIA,7
40316,KY,DENNISTON,7
42036,KY,DEXTER,7
42409,KY,DIXON,7
42321,KY,BEECH CREEK,7
42326,KY,BROWDER,7
42337,KY,DRAKESBORO,7
42731,KY,DUBRE,6
42219,KY,DUNBAR,7
42338,KY,DUNDEE,6
42339,KY,DUNMOR,7
42528,KY,DUNNVILLE,7
41621,KY,DWALE,7
42410,KY,EARLINGTON,7
40729,KY,EAST BERNSTADT,7
41622,KY,EASTERN,6-7
42732,KY,EASTVIEW,7
42038,KY,EDDYVILLE,7
42129,KY,EDMONTON,7
40117,KY,EKRON,7
42701,KY,ELIZABETHTOWN,7
41522,KY,ELKHORN CITY,7
42220,KY,ELKTON,7
42280,KY,SHARON GROVE,7
40019,KY,EMINENCE,6
41740,KY,EMMALENA,6
40826,KY,EOLIA,6-7
41815,KY,ERMINE,6-7
40827,KY,ESSIE,7
42567,KY,EUBANK,7
40828,KY,EVARTS,7
40843,KY,HOLMES MILL,7
41425,KY,EZEL,7
40118,KY,FAIRDALE,7
40119,KY,FALLS OF ROUGH,6-7
42039,KY,FANCY FARM,7
42040,KY,FARMINGTON,7
41524,KY,FEDSCREEK,7
42533,KY,FERGUSON,7
40022,KY,FINCHVILLE,6-7
40023,KY,FISHERVILLE,6-7
41219,KY,FLATGAP,7
40935,KY,FLAT LICK,7
40997,KY,WALKER,7
41139,KY,FLATWOODS,6-7
42343,KY,FORDSVILLE,6
42361,KY,OLATON,6
41527,KY,FOREST HILLS,7
42223,KY,FORT CAMPBELL,7
40121,KY,FORT KNOX,7
40122,KY,FORT KNOX,7
42133,KY,FOUNTAIN RUN,7
40939,KY,FOURMILE,7
40940,KY,FRAKES,7
40601,KY,FRANKFORT,6-7
42134,KY,FRANKLIN,7
42411,KY,FREDONIA,7
41528,KY,FREEBURN,7
40322,KY,FRENCHBURG,7
42041,KY,FULTON,7
42140,KY,GAMALIEL,7
40140,KY,GARFIELD,6-7
41817,KY,GARNER,6-7
41630,KY,GARRETT,6-7
41632,KY,GUNLOCK,7
41141,KY,GARRISON,6
41745,KY,GAYS CREEK,6-7
40324,KY,GEORGETOWN,6-7
42044,KY,GILBERTSVILLE,7
40943,KY,GIRDLER,7
42131,KY,ETOILE,7
42141,KY,GLASGOW,7
42156,KY,LUCAS,7
42740,KY,GLENDALE,7
40026,KY,GOSHEN,6-7
42232,KY,GRACEY,7
42742,KY,GRADYVILLE,7
42344,KY,GRAHAM,7
42045,KY,GRAND RIVERS,7
40328,KY,GRAVEL SWITCH,6-7
40734,KY,GRAY,7
41143,KY,GRAYSON,6-7
42743,KY,GREENSBURG,7
41144,KY,GREENUP,6-7
42345,KY,GREENVILLE,7
